timestamp,model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
2025-12-23T17:39:37.923259,GAT,0,0,128,2,4,0.3,0.0005,0.0,0.5584031362618097,0.3738770777467328,0.8719927924418038,1.732784649849031,1.3163527832040434,0.5552471390309228,0.372081619842824,0.8762600438276114,1.7392744095446797,1.3188155327962587,0.5506856786660433,0.3692652519298317,0.884525479195886,1.7549477949197445,1.324744426264834
2025-12-23T17:39:39.842247,GAT,0,1,128,2,4,0.3,0.0005,0.0,0.5465082302522646,0.3428114229454402,0.8933597935131976,1.773095841044122,1.3315764495680005,0.5425371317263209,0.3401953002368023,0.8992938884830777,1.7829559289018748,1.3352737280804543,0.5437120149602618,0.34063956400834244,0.8983364500545427,1.7824333800841514,1.3350780426941908
2025-12-23T17:39:42.937807,GAT,0,2,128,2,4,0.3,0.0005,0.0,0.5409864007694462,0.3549001899657099,0.8971961478992415,1.773561245236617,1.3317511949446927,0.5413683954224495,0.3562215528687853,0.8939858777696615,1.7646944241538836,1.3284180155936924,0.5382292782701861,0.3533440309054468,0.900594136554008,1.7782409662023961,1.3335070176802206
2025-12-23T17:39:45.782766,GAT,1,0,128,2,4,0.3,0.0005,0.0005,0.534455050160709,0.3417665722498198,0.9000073049576313,1.768932015194312,1.330012035732877,0.5308984660336011,0.3402494465972234,0.9058193328463598,1.779254930606282,1.3338871506264245,0.5299789621318373,0.3386463147560559,0.9089722611812373,1.7868747078073866,1.33674032923653
2025-12-23T17:39:48.541760,GAT,1,1,128,2,4,0.3,0.0005,0.0005,0.5094964449206194,0.3248131614163008,0.9495592675562482,1.8676706925099835,1.3666274885681113,0.505673240808376,0.32226439317846717,0.9564158753347942,1.8805941076211345,1.3713475517246292,0.5125253233598255,0.32665328095232604,0.9451651862240923,1.8605462053919277,1.3640184036118896
2025-12-23T17:39:50.691720,GAT,1,2,128,2,4,0.3,0.0005,0.0005,0.4852259030643924,0.2907392041076254,1.005442127177764,1.9867781876620767,1.4095311942848503,0.4838081324567811,0.2902663187775351,1.00954467981495,1.9962503043584126,1.4128872228024474,0.4854387844550502,0.29172132254399596,1.0051816499464303,1.9864225187493914,1.409405022961601
2025-12-23T17:39:55.070857,GAT,2,0,128,2,4,0.3,0.001,0.0,0.5899118535112496,0.39221290301334183,0.8193970974968345,1.638014999513003,1.2798496003488078,0.5736060384709033,0.38160477289086064,0.8509861212563915,1.7001704407109812,1.3039058404313484,0.5763012311048776,0.3832748882390586,0.8452353124513012,1.688308399563659,1.299349221558107
2025-12-23T17:39:59.459825,GAT,2,1,128,2,4,0.3,0.001,0.0,0.5921885653063212,0.3942250151621611,0.814624525177754,1.6282507061459044,1.27602927323236,0.5810080350620891,0.38709482081890706,0.8352568785001218,1.6677867056245435,1.2914281651042552,0.5758337229234844,0.3834324143965591,0.8455859435873461,1.6884252766090073,1.2993941960040485
2025-12-23T17:40:03.848655,GAT,2,2,128,2,4,0.3,0.001,0.0,0.5934110084371234,0.39505290829959544,0.8122040006330886,1.6234340187735126,1.27414050197516,0.5823228634039445,0.3878892447854952,0.8331628926223521,1.6641344046749451,1.2900133350764034,0.578299405863446,0.3851701331137039,0.8412389208142593,1.6803155741696698,1.2962698693442156
2025-12-23T17:40:08.244739,GAT,3,0,128,2,4,0.3,0.001,0.0005,0.5673882341482419,0.37785744613698835,0.860195285867342,1.7153623258985098,1.3097184147359728,0.5608473338203068,0.3739803205417078,0.8719259800340882,1.737472607742878,1.3181322421300823,0.5591008259311204,0.3724611484908684,0.8761882499610409,1.746766401745364,1.321652905170402
2025-12-23T17:40:12.631171,GAT,3,1,128,2,4,0.3,0.001,0.0005,0.5648436739066913,0.3770323398547372,0.8678167916626084,1.7331377228012077,1.316486886680307,0.5646944241538836,0.3769950902593136,0.8677867056245434,1.7327489651813976,1.3163392287633904,0.5638733052828424,0.3764607214456732,0.8693509428081658,1.7357994389901823,1.3174974151740042
2025-12-23T17:40:13.578815,GAT,3,2,128,2,4,0.3,0.001,0.0005,0.4874660627975212,0.247359710186579,1.0019601397664877,1.9808125448945055,1.4074134235875775,0.48595081568054543,0.2470969761912786,1.003944485025566,1.9837350864377892,1.408451307797962,0.4859063017434499,0.24625160107985491,1.0039349371773643,1.983617415018993,1.4084095338426934
2025-12-23T17:40:17.360435,GAT,4,0,128,2,4,0.5,0.0005,0.0,0.5339071783383657,0.3350228135967255,0.910465569299698,1.7992110645758255,1.3413467354028283,0.5316776235695154,0.3354887518008309,0.9118578037496956,1.7989286583881179,1.3412414616272932,0.5274466261492909,0.33131937457525934,0.9198807854137447,1.814535608539816,1.3470469956686055
2025-12-23T17:40:18.303626,GAT,4,1,128,2,4,0.5,0.0005,0.0,0.5061118145514756,0.27613960048431124,0.9869241258400702,1.9729960066231615,1.4046337624531036,0.5074750426101777,0.276923903516986,0.9843681519357195,1.968054541027514,1.402873672512074,0.5031362007168458,0.27463088930167423,0.9929484182639863,1.9851176562256505,1.4089420343738952
2025-12-23T17:40:22.240436,GAT,4,2,128,2,4,0.5,0.0005,0.0,0.55470737913486,0.3688492737830886,0.8725300412725081,1.7270048820872446,1.3141555775809972,0.5471633795958121,0.36396883830492194,0.8851229607986365,1.7496956415875335,1.3227606138631183,0.5487289373721632,0.365028626545459,0.8826726404986851,1.7454757962403817,1.3211645606208113
2025-12-23T17:40:24.478195,GAT,5,0,128,2,4,0.5,0.0005,0.0005,0.508887698451349,0.3379822633282125,0.9493888185448525,1.8659418525372553,1.3659948215631184,0.507036766496226,0.33700759473718506,0.9509617725833942,1.8669588507426345,1.366367026366867,0.5045971637836996,0.3348507352233339,0.9591125136356553,1.886531868474365,1.3735107820743035
2025-12-23T17:40:27.397009,GAT,5,1,128,2,4,0.5,0.0005,0.0005,0.5278197136456608,0.33903516990924515,0.9076531606116685,1.778598909126327,1.3336412220407432,0.5316289262235209,0.34246589978958486,0.9016800584368152,1.7682980277574871,1.329773675388969,0.5295114539504441,0.3400758518635853,0.9038101916783544,1.7704534829359513,1.3305838879739793
2025-12-23T17:40:30.653154,GAT,5,2,128,2,4,0.5,0.0005,0.0005,0.5164420419542959,0.3117969113182231,0.9375433726578765,1.8455142018822213,1.3584970378628807,0.5155588020452885,0.3116678130797572,0.9383491599707816,1.8461650840029218,1.3587365763837087,0.5172883997272816,0.3126234217852041,0.9351904158955878,1.8401480471413265,1.3565205664276994
2025-12-23T17:40:31.859416,GAT,6,0,128,2,4,0.5,0.001,0.0,0.5006696211161975,0.30476692904377606,0.9767945845914093,1.9317229960066231,1.3898643804366753,0.4962746530314098,0.3009767586329601,0.9835889943998052,1.9433162892622353,1.394028797859727,0.49918186068256193,0.3035910912126856,0.9788842138070749,1.9350163627863488,1.3910486557940196
2025-12-23T17:40:36.241426,GAT,6,1,128,2,4,0.5,0.001,0.0,0.5905084250511347,0.3932646434497058,0.8178752313236584,1.6346425440732444,1.2785314012855704,0.5836863890917945,0.3889838603897262,0.829900170440711,1.6570732895057219,1.2872735876672534,0.5806451612903226,0.3868502032988525,0.8362357799594826,1.669997662459093,1.2922838939099617
2025-12-23T17:40:40.607210,GAT,6,2,128,2,4,0.5,0.001,0.0,0.5900994679620634,0.39369223100902334,0.8182792164310847,1.6350365852173807,1.2786854911264853,0.580618456294132,0.3877936697215108,0.8350133917701485,1.6662770878987094,1.2908435567096075,0.5795850784065453,0.38708957123049376,0.837070224992695,1.6703808317911757,1.2924321381763824
2025-12-23T17:40:41.985055,GAT,7,0,128,2,4,0.5,0.001,0.0005,0.5146707899094185,0.2857840298155138,0.9413046654329404,1.8532555761176586,1.361343298407003,0.5131726320915511,0.2834034517179787,0.9452154857560263,1.861991721451181,1.3645481748370707,0.5125642823749416,0.2841771422753991,0.9445418419822347,1.8587540906965871,1.363361320669098
2025-12-23T17:40:43.444136,GAT,7,1,128,2,4,0.5,0.001,0.0005,0.5299746761468783,0.31635832646095036,0.9121822343430408,1.796496055322879,1.3403343072990705,0.5233990747504261,0.3121617308455326,0.9228147065984904,1.8152422692963233,1.3473092700996023,0.5252259622876734,0.3132660213333937,0.9212833099579243,1.8143018544491196,1.3469602274934178
2025-12-23T17:40:47.818338,GAT,7,2,128,2,4,0.5,0.001,0.0005,0.5673569767583427,0.3790885570034934,0.8604039592388327,1.7159258312331835,1.309933521684663,0.5703920136352569,0.3812979764142779,0.8534696859021184,1.7011930849768688,1.3042979279968472,0.5653063212233369,0.37779755393008335,0.8637966299795461,1.722002532385312,1.3122509410876078
2025-12-23T17:40:53.240836,GAT,8,0,128,2,8,0.3,0.0005,0.0,0.5280510373039836,0.3568085354542423,0.9078723093406058,1.7797190026297847,1.3340610940394688,0.5278792305819333,0.35707015613082493,0.9060628195763331,1.773946919892866,1.3318959868896918,0.5253428393330216,0.35502149019497553,0.9131019167835437,1.7899914290166745,1.3379056128952724
2025-12-23T17:40:55.323817,GAT,8,1,128,2,8,0.3,0.0005,0.0,0.5035307295217688,0.28962062693785673,0.9822611278854583,1.9538448426999124,1.397800000965772,0.5011930849768688,0.2875846947759758,0.9866082298514731,1.9622108595081569,1.4007893701439045,0.5020453482935952,0.2898625490868458,0.9842800374006545,1.9569308087891537,1.3989034308304322
2025-12-23T17:40:59.378429,GAT,8,2,128,2,8,0.3,0.0005,0.0,0.4829857433312636,0.29769582813272305,0.9957753509380669,1.9532975394767278,1.3976042141739298,0.48054541027514003,0.29622940459175123,0.9979060141222303,1.954808862916971,1.3981447932588995,0.4803350540566865,0.29633908256298214,0.9995909223726502,1.9594428752313238,1.3998010127269247
2025-12-23T17:41:04.505598,GAT,9,0,128,2,8,0.3,0.0005,0.0005,0.47673370994448233,0.3149005336487727,0.9954709262686277,1.9398801986948475,1.3927958208922253,0.47216946676406135,0.3122945908484848,1.0031166301436572,1.9536888239590942,1.39774419117344,0.47469611968209446,0.3134948844375513,1.0003116721209289,1.9503272557269753,1.3965411758079227
2025-12-23T17:41:07.042696,GAT,9,1,128,2,8,0.3,0.0005,0.0005,0.5354168695821564,0.31478602540609285,0.9195480666212136,1.8294779390279536,1.3525819527954503,0.534745556367178,0.3148484860391573,0.9205746286827368,1.8312149987825663,1.3532239278044733,0.533426834969612,0.31214435914171207,0.923971482000935,1.838768115942029,1.356011842109806
2025-12-23T17:41:08.821839,GAT,9,2,128,2,8,0.3,0.0005,0.0005,0.4933586568781426,0.22108769307274403,1.002873248353361,1.9953370588163677,1.412564001670851,0.4922327733138544,0.2208366443376897,1.003700998295593,1.9955685415144875,1.4126459363600234,0.49282166163436253,0.22097781176907175,1.002649264634265,1.9935911171715204,1.4119458619832137
2025-12-23T17:41:12.581395,GAT,10,0,128,2,8,0.3,0.001,0.0,0.5487362423297945,0.368908073446371,0.8801499951300282,1.7379224700496738,1.318302874930368,0.5470172875578281,0.36761915165719367,0.8836133430728025,1.7448746043340637,1.320937017550066,0.5429523141654979,0.3653411023803057,0.8895122331307465,1.7544413277232351,1.3245532559029989
2025-12-23T17:41:20.281571,GAT,10,1,128,2,8,0.3,0.001,0.0,0.5808171812603486,0.387881652647695,0.8347009837342944,1.6657373137235805,1.290634461698424,0.5667397126856586,0.3790467448600851,0.8598490382274167,1.7130265400535671,1.3088263979816297,0.5662108461898083,0.37866675132764094,0.8608383980052984,1.714936886395512,1.3095559882630112
2025-12-23T17:41:23.425285,GAT,10,2,128,2,8,0.3,0.001,0.0,0.5323910052716803,0.32683648222424105,0.9101257654893653,1.7951593070114564,1.3398355522270098,0.5248599951302654,0.3225889100575714,0.9196493791088386,1.8086681275870464,1.344867327131954,0.528060777247492,0.3249001666762718,0.9156910489919159,1.8031947014707315,1.3428308536337448
2025-12-23T17:41:25.508308,GAT,11,0,128,2,8,0.3,0.001,0.0005,0.501156618291614,0.26900359527359136,0.9520064283627155,1.8583325216713744,1.3632067054087484,0.5008035062089116,0.26784598541058585,0.9533966398831264,1.8617969320672023,1.3644767979219004,0.5025518154901044,0.2703481799606107,0.949431198379305,1.8533972261181237,1.3613953232320595
2025-12-23T17:41:27.285699,GAT,11,1,128,2,8,0.3,0.001,0.0005,0.5002434985877082,0.28258886251322063,0.9772085321905133,1.9321125937469563,1.3900045301174224,0.49900170440710984,0.28312104141861055,0.9783783783783784,1.9331385439493547,1.39037352677234,0.4996493688639551,0.2828734151720688,0.9780660744896369,1.933496961196821,1.3905024132294128
2025-12-23T17:41:35.013385,GAT,11,2,128,2,8,0.3,0.001,0.0005,0.556204877217332,0.36756546796067574,0.8771442833315071,1.7438426044291855,1.320546328013215,0.5496956415875335,0.3636582812211046,0.8889700511322133,1.766301436571707,1.3290227374171244,0.5508717249439953,0.36430997915728325,0.8858089023083666,1.7591701568130904,1.3263371203480248
2025-12-23T17:41:42.715249,GAT,12,0,128,2,8,0.5,0.0005,0.0,0.5430383753774228,0.3605812402810215,0.8960261030486023,1.7741550599006526,1.3319741213329381,0.5351351351351351,0.35593003888144703,0.9080107134161188,1.7943024105186267,1.3395157373165225,0.5354916627707652,0.356258847506748,0.9075502571294998,1.7936340969300295,1.339266253188674
2025-12-23T17:41:47.374417,GAT,12,1,128,2,8,0.5,0.0005,0.0,0.5298772767117951,0.33755329001972917,0.9018578942242135,1.7653282360962306,1.3286565531002474,0.5242756269783296,0.33526628230741257,0.913318724129535,1.7885074263452643,1.3373508987342344,0.5268622409225495,0.33554131663072867,0.9059334580021817,1.771524855851644,1.3309864221139314
2025-12-23T17:41:53.395622,GAT,12,2,128,2,8,0.5,0.0005,0.0,0.536323459585814,0.35131781951010504,0.8994484824135286,1.7709923664122138,1.3307863714406658,0.5380569758948137,0.35290043473662047,0.8932554175797419,1.755880204528853,1.325096300096281,0.5351514561215545,0.35092218329401437,0.8991526249147755,1.7677607869874354,1.3295716554542802
2025-12-23T17:41:54.872938,GAT,13,0,128,2,8,0.5,0.0005,0.0005,0.5000365247881562,0.2222420631699702,0.9998539008473751,1.9996347521184377,1.4140844218498547,0.49997565132700267,0.2222222222222222,0.9999513026540053,1.9998052106160213,1.4141446922490009,0.5000194795075581,0.22223376578401707,0.9998831229546518,1.9996883278790711,1.4141033653446522
2025-12-23T17:42:00.447351,GAT,13,1,128,2,8,0.5,0.0005,0.0005,0.5146829648388039,0.2989015857166752,0.9328552644394662,1.8279317229960066,1.3520102525484068,0.5149744338933528,0.3004661002844818,0.9312393474555637,1.8236669101533967,1.3504321197873652,0.5137720118435406,0.2994197415106054,0.9344904160822814,1.8310152719339254,1.3531501291186894
2025-12-23T17:42:02.982639,GAT,13,2,128,2,8,0.5,0.0005,0.0005,0.48994971815381616,0.2214755866684278,0.9948622423511937,1.9644861633612136,1.401601285445049,0.4905770635500365,0.22165016501650167,0.9943024105186268,1.9640613586559532,1.4014497346162484,0.4901723970000974,0.2216057455624689,0.9942144735560534,1.9629882146683548,1.4010668130636579
2025-12-23T17:42:04.457358,GAT,14,0,128,2,8,0.5,0.001,0.0,0.48744764780364275,0.23002654347499615,0.998843381708386,1.9714254407324439,1.4040745851743217,0.48702215729242754,0.22893771078027084,1.001899196493791,1.9797419040662283,1.4070330145615733,0.48613059061866915,0.2285431264507032,1.0023764999220819,1.9793906810035842,1.4069081992097368
2025-12-23T17:42:06.689309,GAT,14,1,128,2,8,0.5,0.001,0.0,0.5141594428752313,0.29522881248930194,0.9278148436739067,1.8117634167721828,1.3460176138417292,0.5162405648892135,0.2982115837207701,0.9215972729486243,1.7972729486243,1.3406240892301988,0.5120578151784323,0.293923195389891,0.9307113916160199,1.8162498052049245,1.3476831249240024
2025-12-23T17:42:14.396208,GAT,14,2,128,2,8,0.5,0.001,0.0,0.585667847620439,0.39032579175221244,0.8259371537796608,1.6491471565798606,1.2841912461077831,0.5660579498417336,0.37792708593065366,0.8617969320672023,1.7175066958850742,1.3105367968451227,0.569260738287718,0.37997365215025614,0.8554592383364177,1.7048991915846887,1.305717883612187
2025-12-23T17:42:16.330739,GAT,15,0,128,2,8,0.5,0.001,0.0005,0.496639719489627,0.2613192168381692,0.9868997759812993,1.9539787669231519,1.3978479055044408,0.4942780618456294,0.26026804875911824,0.9902118334550767,1.9591916240564888,1.3997112645315422,0.4953833567087424,0.2608433319554366,0.988838242169238,1.9572814399251988,1.399028748784384
2025-12-23T17:42:24.050501,GAT,15,1,128,2,8,0.5,0.001,0.0005,0.5597302035648193,0.3748006057261743,0.8715423200545437,1.7340873672932697,1.316847511025202,0.5636230825420014,0.37760030469366274,0.8627708789870953,1.7155588020452885,1.3097934196068053,0.5596267726351878,0.3748514220336559,0.8709093034128097,1.7319814555088047,1.3160476646036816
2025-12-23T17:42:26.745434,GAT,15,2,128,2,8,0.5,0.001,0.0005,0.49015668943350743,0.24374722313862376,0.9703544078795183,1.89137660250557,1.3752732828443843,0.4922327733138544,0.24599545898229627,0.9676649622595569,1.8874604334063794,1.3738487665701706,0.4897048797116977,0.24377151093600388,0.9713061264244668,1.8933281386967955,1.3759826084281719
2025-12-23T17:42:28.860177,GAT,16,0,128,3,4,0.3,0.0005,0.0,0.48278464984903086,0.258605137553735,1.0030437323463524,1.974700496737119,1.40524036973648,0.48429510591672753,0.2593520529384405,0.99863647431215,1.964499634769905,1.4016060911575352,0.4804230949041608,0.25705775647844925,1.0074606513947328,1.98322814399252,1.408271331808086
2025-12-23T17:42:31.482789,GAT,16,1,128,3,4,0.3,0.0005,0.0,0.5165457290347716,0.2852229382034764,0.9403063212233369,1.8540104217395539,1.361620513116468,0.5170684197711225,0.2870004638566563,0.9378134891648405,1.8475773070367665,1.3592561594625079,0.5166744584696898,0.2857079480173594,0.9403342683496961,1.8543517219884682,1.3617458360459445
2025-12-23T17:42:34.981215,GAT,16,2,128,3,4,0.3,0.0005,0.0,0.4806238357865517,0.30925724157091156,1.0104459622338289,1.99258555827459,1.41158972731973,0.4756756756756757,0.3055539352560706,1.019381543705868,2.0094959824689553,1.4175669234533357,0.4772377520210383,0.30697624857768263,1.01688906204344,2.005142690172397,1.4160306106057161
2025-12-23T17:42:36.972705,GAT,17,0,128,3,4,0.3,0.0005,0.0005,0.49437518262394076,0.2220836683238442,0.9952517775396903,1.9745056978669524,1.4051710564436461,0.4936936936936937,0.22216378498016787,0.9940589237886536,1.969564158753348,1.4034116141579234,0.4945652173913043,0.22221055257250133,0.9945846968988624,1.9728845254791958,1.4045940785434046
2025-12-23T17:42:39.340819,GAT,17,1,128,3,4,0.3,0.0005,0.0005,0.4982833349566573,0.3315910606202519,0.992804616733223,1.9749805201129833,1.4053400016056554,0.4921353786218651,0.32753435707605755,1.0045775505234964,1.9980034088142196,1.4135074845271318,0.49672744273024777,0.3306338947981353,0.9961430575035063,1.9818840579710144,1.4077940396133997
2025-12-23T17:42:41.202031,GAT,17,2,128,3,4,0.3,0.0005,0.0005,0.5067630909334405,0.2419938706428694,0.9812508370162046,1.9572786929154948,1.399027767028051,0.5083515948380813,0.2439505875082708,0.9776479181884588,1.9496469442415387,1.396297584414418,0.5079770137333204,0.24328621864571032,0.9791175611181455,1.9533067108210773,1.397607495265061
2025-12-23T17:42:43.817976,GAT,18,0,128,3,4,0.3,0.001,0.0,0.5290250316548164,0.31951658387526427,0.9236510178240966,1.8290031167819227,1.3524064170144723,0.5272461650840029,0.31907208170321627,0.9268078889700512,1.8349159970781592,1.3545907120153153,0.5228494623655914,0.3158263608620704,0.9353864734299517,1.851858345021038,1.36083002062015
2025-12-23T17:42:45.930006,GAT,18,1,128,3,4,0.3,0.001,0.0,0.5203199571442486,0.2908001022943808,0.9366903671958703,1.850711015876108,1.3604084003989787,0.5215485756026297,0.29185178212039975,0.9355734112490869,1.8498173849525201,1.3600799185902717,0.5196353436185134,0.290559004055227,0.9390291413433068,1.8563581112669472,1.3624823342953651
2025-12-23T17:42:47.160968,GAT,18,2,128,3,4,0.3,0.001,0.0,0.5019905767193835,0.25828487378026194,0.9856459330143541,1.9609189524818291,1.4003281588548553,0.4968590211833455,0.2553376964702195,0.9951789627465303,1.9792549306062819,1.4068599541554525,0.49952274276809194,0.255759727745834,0.9904548553618389,1.9704100516217007,1.4037129520032579
2025-12-23T17:42:53.554384,GAT,19,0,128,3,4,0.3,0.001,0.0005,0.5697501704490114,0.37891529168769816,0.8604387844550502,1.7208166942631733,1.3117990296776307,0.5617238860482103,0.37375176642370067,0.8762600438276114,1.752227903579255,1.3237174560982623,0.5654121863799283,0.37611625938565735,0.8690392706872371,1.7379421848215677,1.3183103522393989
2025-12-23T17:42:55.918618,GAT,19,1,128,3,4,0.3,0.001,0.0005,0.5281119119509107,0.33969604708705764,0.9132049284114152,1.795838609136067,1.3400890303021165,0.532554175797419,0.3435152284331951,0.905673240808376,1.7821280740199659,1.3349636976412378,0.5285569580800997,0.3394666920642835,0.9142122487143525,1.7997506623032569,1.341547860608505
2025-12-23T17:42:58.023060,GAT,19,2,128,3,4,0.3,0.001,0.0005,0.4882817731351279,0.22184874064516058,0.9909541375993767,1.9494259590683858,1.3962184496232621,0.4878013148283419,0.22179000771955218,0.9915753591429267,1.9503287070854638,1.3965416954339258,0.4881270088633486,0.2217529529179616,0.9919937664361547,1.9522353170351612,1.3972241470269404
2025-12-23T17:43:02.013666,GAT,20,0,128,3,4,0.5,0.0005,0.0,0.5239237362423298,0.3126246940145885,0.9253311580792831,1.823840946722509,1.3504965556129749,0.5270513757000244,0.31560888803075743,0.9206233260287314,1.815972729486243,1.3475803239459394,0.5222066386161758,0.31158744516194287,0.9292309490416082,1.8321061243571763,1.3535531479617549
2025-12-23T17:43:05.998628,GAT,20,1,128,3,4,0.5,0.0005,0.0,0.5406764390766533,0.36050694387322385,0.89223970000974,1.7580719781825265,1.3259230664644637,0.5413196980764549,0.3613636670701701,0.8899439980521061,1.7524713903092282,1.3238094237122005,0.5401472650771388,0.35989452209081313,0.892901667445847,1.7589995324918186,1.3262727971619634
2025-12-23T17:43:09.232420,GAT,20,2,128,3,4,0.5,0.0005,0.0,0.5126069858894287,0.28337332049441044,0.9504121163422088,1.8764503208054835,1.3698358736744645,0.5100560019478938,0.2821328151723801,0.9535427319211103,1.8807401996591186,1.3714008165591556,0.5103146001753189,0.2825051317698667,0.9522353170351612,1.8773351514561216,1.3701588051959968
2025-12-23T17:43:10.459885,GAT,21,0,128,3,4,0.5,0.0005,0.0005,0.5145125158274082,0.262340586716179,0.9708775689101004,1.9416577383851175,1.3934337940444523,0.5136109082055028,0.3907015055820868,0.9727781835889944,1.9455563671779887,1.3948320211330067,0.5144537946080723,0.2621960534009659,0.9710339722611813,1.9420095059996882,1.3935600116247913
2025-12-23T17:43:12.063654,GAT,21,1,128,3,4,0.5,0.0005,0.0005,0.49324291419109767,0.2296447717072089,1.0023010616538424,1.9933890133437226,1.4118742909139335,0.49237886535183834,0.2284877855843649,1.0038957876795715,1.996445093742391,1.412956154217954,0.49310425432445065,0.22980009759598805,1.0022985818918497,1.9931042543244506,1.4117734429873834
2025-12-23T17:43:13.542701,GAT,21,2,128,3,4,0.5,0.0005,0.0005,0.49984781523552113,0.33406451426738376,1.0003043695289577,2.0006087390579155,1.414428767756763,0.49973216459702946,0.2227183461412423,1.0004869734599464,2.000925249573898,1.414540649671793,0.49973702152527516,0.22286040023494413,1.0004869971754164,2.0009350345767993,1.4145441083885646
2025-12-23T17:43:19.909525,GAT,22,0,128,3,4,0.5,0.001,0.0,0.5810972046362131,0.3854311910784351,0.8377934157981883,1.6755746566669913,1.2944399007551457,0.5761869978086195,0.3822023963672024,0.8475286096907718,1.6949598246895545,1.301906227302702,0.5715677107682717,0.3791352159969604,0.8568256194483403,1.7136122798815645,1.3090501441432885
2025-12-23T17:43:21.762201,GAT,22,1,128,3,4,0.5,0.001,0.0,0.4897121846693289,0.27588643041973165,1.000474822246031,1.9808488360767507,1.4074263163934198,0.4828341855368882,0.27068448354674146,1.013927440954468,2.0074506939371806,1.4168453316919178,0.48724092254947793,0.2737640003033102,1.0064671965092722,1.9938834346267726,1.4120493740045965
2025-12-23T17:43:22.991207,GAT,22,2,128,3,4,0.5,0.001,0.0,0.507177033492823,0.24577720826283575,0.9763200506470896,1.9433142189269148,1.394028055286878,0.5058193328463598,0.24428196851126657,0.9773070367664962,1.9435597759922085,1.3941161271544809,0.5060290250316548,0.244919697619712,0.9787474432648291,1.948300379857797,1.395815310081458
2025-12-23T17:43:24.347809,GAT,23,0,128,3,4,0.5,0.001,0.0005,0.49839290932112595,0.2280134316282643,0.9912827505600468,1.9706340703223921,1.4037927447890561,0.4979303627952277,0.2271132756112285,0.9924519113708303,1.9732164597029462,1.4047122337699443,0.49826632382733366,0.2287011697983278,0.9905719183419043,1.9682484026803801,1.402942765290295
2025-12-23T17:43:30.719497,GAT,23,1,128,3,4,0.5,0.001,0.0005,0.5594136554007987,0.3706600447139979,0.8811118145514756,1.762162754456024,1.327464784638758,0.563963963963964,0.37339890215794047,0.8719259800340882,1.7437058680301925,1.3204945543356823,0.5540361539660278,0.3670527791726568,0.8918302945301543,1.7835631915225183,1.3355011012809082
